key,5,6,7,8,9
305,/linkline,,/聯繫線 子命令<hex:02100103>/linkline<hex:02100103>顯示聯繫線。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟聯繫線顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉聯繫線顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,,
306,/autotarget,,/自動選中 子命令<hex:02100103>/autotarget<hex:02100103>開啟「未選中目標時自動選中」的功能。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟自動選中功能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉自動選中功能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,,
307,/displayhead,,/顯示頭部裝備 子命令<hex:02100103>/displayhead<hex:02100103>顯示自己的頭部裝備。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟頭部裝備顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉頭部裝備顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,,
308,/displayarms,,/顯示武器 子命令<hex:02100103>/displayarms<hex:02100103>收回武器時顯示自己的主手裝備及副手裝備。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟武器顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉武器顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,,
309,/autosheathe,/ashathe,/自動收回武器 子命令<hex:02100103>/autosheathe、/ashathe<hex:02100103>開啟自動收回武器的功能。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟武器自動收回功能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉武器自動收回功能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,,
310,/targetself,,/選中自己 子命令<hex:02100103>/targetself<hex:02100103>開啟可以選中自己作為目標的功能。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟選中自己功能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉選中自己功能。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,,
311,/groundclick,,/場景點擊 子命令<hex:02100103>/groundclick<hex:02100103>開啟點擊場景取消選中目標的功能。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換,,
312,/chatlog,,/聊天視窗 子命令<hex:02100103>/chatlog<hex:02100103>對聊天視窗進行設定。<hex:02100103>>>子命令<hex:02100103><hex:0208F20349E4E94C02FFF2015F><hex:024804F201FA03><hex:024904F201FB03>字型(fontsize) 數值<hex:0249020103><hex:0248020103><hex:02100103>　調整字型大小。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 開(on)<hex:0249020103><hex:0248020103><hex:02100103>　在聊天欄中開啟時間顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 關(off)<hex:0249020103><hex:0248020103><hex:02100103>　在聊天欄中關閉時間顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time)<hex:0249020103><hex:0248020103><hex:02100103>　在聊天欄中切換是否顯示時間。<hex:02100103><hex:FFF201DE><hex:024804F201FA03><hex:024904F201FB03>字型(fontsize) 聊天欄編號 數值<hex:0249020103><hex:0248020103><hex:02100103>　調整指定編號聊天欄中的字型大小。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 聊天欄編號 開(on)<hex:0249020103><hex:0248020103><hex:02100103>　在指定編號聊天欄中開啟時間顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 聊天欄編號 關(off)<hex:0249020103><hex:0248020103><hex:02100103>　在指定編號聊天欄中關閉時間顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 聊天欄編號<hex:0249020103><hex:0248020103><hex:02100103>　在指定編號聊天欄中切換是否顯示時間。<hex:02100103><hex:03><hex:024804F201FA03><hex:024904F201FB03>時間(time) 12<hex:0249020103><hex:0248020103><hex:02100103>　以12小時制顯示時間。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 24<hex:0249020103><hex:0248020103><hex:02100103>　以24小時制顯示時間。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 本地(local)<hex:0249020103><hex:0248020103><hex:02100103>　將顯示時間切換到本地系統基準。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>時間(time) 伺服器(server)<hex:0249020103><hex:0248020103><hex:02100103>　將顯示時間切換到伺服器系統基準。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>提示音(call) 聊天頻道名 開(on)<hex:0249020103><hex:0248020103><hex:02100103>　收到指定聊天頻道的消息時開啟音效提示，省略聊天頻道名會預設為悄悄話頻道。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>提示音(call) 聊天頻道名 關(off)<hex:0249020103><hex:0248020103><hex:02100103>　收到指定聊天頻道的消息時關閉音效提示，省略聊天頻道名會預設為悄悄話頻道。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>提示音(call) 聊天頻道名 音效編號<hex:0249020103><hex:0248020103><hex:02100103>　收到指定聊天頻道的消息時響起指定編號的音效，省略聊天頻道名會預設為悄悄話頻道。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>提示音(call) 聊天頻道名<hex:0249020103><hex:0248020103><hex:02100103>　切換收到指定聊天頻道的消息時是否開啟音效，省略聊天頻道名會預設為悄悄話頻道。<hex:02100103>【指定聊天頻道名】<hex:02100103>他人對自己做出的情感動作(emote)　悄悄話(tell)　小隊(party)　部隊(freecompany)　團隊(alliance)　通訊貝1～8(linkshell1～8) 新人(beginner)　戰隊(pvpteam)　跨服貝1～8(cwlinkshell1～8),,
313,/battleeffect,,/戰鬥特效 目標 類型<hex:02100103>/battleeffect<hex:02100103>對角色設定中的「戰鬥特效」進行設定。<hex:02100103>>>目標<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>自己(self)<hex:0249020103><hex:0248020103><hex:02100103>　以「自己」為目標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>小隊(party)<hex:0249020103><hex:0248020103><hex:02100103>　以「小隊」為目標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>他人(other)<hex:0249020103><hex:0248020103><hex:02100103>　以「他人」為目標。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>敵人(enemypc)<hex:0249020103><hex:0248020103><hex:02100103>　以「對戰時的敵方玩家」為目標。<hex:02100103>>>類型<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>全部(all)<hex:0249020103><hex:0248020103><hex:02100103>設定為「完全顯示」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>簡單(simple)<hex:0249020103><hex:0248020103><hex:02100103>設定為「簡單顯示」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>設定為「不顯示」。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在「完全顯示」和「不顯示」之間切換。,,
314,/hud,,"/指定視窗視窗名 子命令<hex:02100103>/hud<hex:02100103>設定是否顯示指定的介面視窗。<hex:02100103>>>視窗名<hex:02100103>目標情報(TargetInfo,target)<hex:02100103>目標情報：體力欄(TargetInfo:HP)<hex:02100103>目標情報：詠唱欄(TargetInfo:CastBar)<hex:02100103>目標情報：狀態效果(TargetInfo:Status)<hex:02100103>焦點目標情報(FocusTarget,focus)<hex:02100103>小隊列表(PartyList,party)<hex:02100103>敵對列表(EnemyList,enemy)<hex:02100103>角色參數(MyParam,param)<hex:02100103>導向地圖(NaviMap,navi)<hex:02100103>快捷指令(MainCommand,main)<hex:02100103>基本情報(GeneralInfo,dtr)<hex:02100103>所持金幣(CurrencyStatus,gil)<hex:02100103>背包略縮圖(ItemSign,bag)<hex:02100103>任務情報(ToDoList,todo)<hex:02100103>道具幫助(ItemHelp,item)<hex:02100103>技能幫助(ActionHelp,action)<hex:02100103>極限槽(LimitGauge,limit)<hex:02100103>經驗值欄(ExpBar,exp)<hex:02100103>狀態效果(BuffDebuffStatus,buff)<hex:02100103>狀態效果：強化狀態(Status:Buff)<hex:02100103>狀態效果：前置條件狀態(Status:Trigger)<hex:02100103>狀態效果：弱化狀態(Status:Debuff)<hex:02100103>狀態效果：其他狀態(Status:Other)<hex:02100103>團隊列表1(AllianceList1,alist1)<hex:02100103>團隊列表2(AllianceList2,alist2)<hex:02100103>熱鍵欄1～10(Hotbar1～10)<hex:02100103>特殊熱鍵欄(HotbarEx)<hex:02100103>十字熱鍵欄(Crosshotbar)<hex:02100103>主線嚮導(ScenarioGuide)<hex:02100103>高壓乙太(CompressedAether)<hex:02100103>紛爭前線：戰意槽(Frontline:BattleGauge)<hex:02100103>烈羽爭鋒：車站情報(RivalWings:Station)<hex:02100103>烈羽爭鋒：團隊列表(RivalWings:Alliance)<hex:02100103>烈羽爭鋒：哥布林傭兵情報(RivalWings:Mercenary)<hex:02100103>群狼盛宴：我方情報(TheFeast:AllyInfo)<hex:02100103>群狼盛宴：敵方情報(TheFeast:EnemyInfo)<hex:02100103><hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>開(on)<hex:0249020103><hex:0248020103><hex:02100103>　開啟指定視窗顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉指定視窗顯示。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>　在開啟和關閉之間切換。<hex:02100103>>>示例<hex:02100103>/指定視窗 基本情報<hex:02100103>令基本情報視窗在開啟和關閉之間切換。",,
315,/hotbar,,/熱鍵欄 子命令<hex:02100103>/hotbar<hex:02100103>對熱鍵欄進行操作及設定。只能在非對戰區域內使用。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>設定(set)<hex:0249020103><hex:0248020103>或<hex:024804F201FA03><hex:024904F201FB03>技能(action) 技能名 編號1 編號2<hex:0249020103><hex:0248020103><hex:02100103>　將指定技能設定到編號1熱鍵欄的編號2位置上。編號1可以用「當前(current)」來表示當前熱鍵欄1位置的熱鍵欄。省略編號2會預設為設定到編號最小的空位上。兩個編號都省略則會預設設定到編號最小熱鍵欄的編號最小空位上。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>青魔法技能(blueaction) 青魔法名 編號1 編號2<hex:0249020103><hex:0248020103><hex:02100103>　將指定青魔法設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>共通技能(general) 共通技能名 編號1 編號2<hex:0249020103><hex:0248020103><hex:02100103>　將指定共通技能設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>道具(item) 道具名 編號1 編號2<hex:0249020103><hex:0248020103><hex:02100103>　將指定道具設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>情感動作(emote) 情感動作名 編號1 編號2<hex:0249020103><hex:0248020103><hex:02100103>　將指定情感動作設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>搭檔(buddy) 搭檔技能名 編號1 編號2<hex:0249020103><hex:0248020103><hex:02100103>　將指定搭檔技能設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>召喚獸(pet) 召喚獸技能名 編號1 編號2<hex:0249020103><hex:0248020103><hex:02100103>　將指定召喚獸技能設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>寵物(minion) 寵物名 編號1 編號2<hex:0249020103><hex:0248020103><hex:02100103>　將指定寵物設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>坐騎(mount) 坐騎名 編號1 編號2<hex:0249020103><hex:0248020103><hex:02100103>　將指定坐騎設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>標記(marking) 標記名 編號1 編號2<hex:0249020103><hex:0248020103><hex:02100103>　將指定標記設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>場景標記(waymark) 場景標記名 編號1 編號2<hex:0249020103><hex:0248020103><hex:02100103>　將指定場景標記設定到編號1熱鍵欄的編號2位置上。設定規則與「設定(set)」相同。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>更換(change) 編號<hex:0249020103><hex:0248020103><hex:02100103>　將指定編號的熱鍵欄切換到預設熱鍵欄1的位置。編號用「下一個(next)」或「上一個(prev)」可以將當前熱鍵欄1位置所表示的技能切換到上一組或者下一組熱鍵。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>複製(copy) 職業名1 編號1 職業名2 編號2<hex:0249020103><hex:0248020103><hex:02100103>　將職業名1的編號1熱鍵欄的內容複製到職業名2的編號2熱鍵欄上。職業名設定為「當前(current)」時會指定當前的職業。職業名設定為「共通(share)」時會指定共通熱鍵欄。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>顯示(display) 編號 開(on)<hex:0249020103><hex:0248020103><hex:02100103>　顯示指定編號的熱鍵欄。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>顯示(display) 編號 關(off)<hex:0249020103><hex:0248020103><hex:02100103>　關閉顯示指定編號的熱鍵欄。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>顯示(display) 編號<hex:0249020103><hex:0248020103><hex:02100103>　在顯示和不顯示之間切換。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>共通(share) 編號 開(on)<hex:0249020103><hex:0248020103><hex:02100103>　將指定編號的熱鍵欄設定成全職業共通。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>共通(share) 編號 關(off)<hex:0249020103><hex:0248020103><hex:02100103>　將指定編號的熱鍵欄從全職業共通改為當前職業專用。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>共通(share) 編號<hex:0249020103><hex:0248020103><hex:02100103>　設定指定編號的熱鍵欄在當前職業專用和全職業共通之間切換。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>清除(remove) 編號1 編號2<hex:0249020103><hex:0248020103><hex:02100103>　解除編號1熱鍵欄編號2位置上的技能或用戶巨集指令。編號2設定為「全部(all)」的時候會將該熱鍵欄上的所有指令都解除。<hex:02100103><hex:02100103>>>示例<hex:02100103>/熱鍵欄 設定 隨機坐騎 1 1<hex:02100103>將「隨機坐騎」放入熱鍵欄1的位置1中。<hex:02100103>/熱鍵欄 更換 2<hex:02100103>將熱鍵欄2的內容切換到預設熱鍵欄1的位置。,,
